category,name,label,label2,address,postal_code,country,latitude,longitude
EDUCATION (SECONDARY),ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,NA,15 FRANCIS THOMAS DRIVE,359342,Singapore,1.33123,103.86619
EDUCATION (SECONDARY),ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,NA,1600 BEDOK NORTH AVENUE 4,469700,Singapore,1.33486,103.94138
EDUCATION (SECONDARY),ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,NA,24 SERANGOON AVENUE 1,556140,Singapore,1.34676,103.87576
EDUCATION (SECONDARY),ST. HILDA'S SECONDARY SCHOOL,SECONDARY,NA,2 TAMPINES STREET 82,528986,Singapore,1.35038,103.93675
EDUCATION (SECONDARY),ST. JOSEPH'S INSTITUTION,SECONDARY,NA,21 BISHAN STREET 14,579781,Singapore,1.32291,103.82859
EDUCATION (SECONDARY),ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,NA,111 FARRER ROAD,259240,Singapore,1.32009,103.80947
EDUCATION (SECONDARY),ST. PATRICK'S SCHOOL,SECONDARY,NA,490 EAST COAST ROAD,429058,Singapore,1.30923,103.91664
EDUCATION (SECONDARY),SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,NA,3 BUKIT BATOK STREET 34,659322,Singapore,1.36469,103.75064
EDUCATION (SECONDARY),TAMPINES SECONDARY SCHOOL,SECONDARY,NA,252 TAMPINES ST 12,529427,Singapore,1.37365,103.96196
EDUCATION (SECONDARY),TANGLIN SECONDARY SCHOOL,SECONDARY,NA,301 WEST COAST ROAD,127391,Singapore,1.30971,103.75815
EDUCATION (SECONDARY),TANJONG KATONG GIRLS' SCHOOL,SECONDARY,NA,20 DUNMAN LANE,439272,Singapore,1.30781,103.89664
EDUCATION (SECONDARY),TANJONG KATONG SECONDARY SCHOOL,SECONDARY,NA,130 HAIG ROAD,438796,Singapore,1.30832,103.89758
EDUCATION (SECONDARY),TECK WHYE SECONDARY SCHOOL,SECONDARY,NA,31 TECK WHYE CRESCENT,688848,Singapore,1.38317,103.75517
EDUCATION (SECONDARY),TEMASEK SECONDARY SCHOOL,SECONDARY,NA,600 UPPER EAST COAST ROAD,465561,Singapore,1.31621,103.94702
EDUCATION (SECONDARY),UNITY SECONDARY SCHOOL,SECONDARY,NA,20 CHOA CHU KANG STREET 62,689143,Singapore,1.3995,103.74593
EDUCATION (SECONDARY),VICTORIA SCHOOL,SECONDARY,NA,2 SIGLAP LINK,448880,Singapore,1.30838,103.92764
EDUCATION (SECONDARY),WEST SPRING SECONDARY SCHOOL,SECONDARY,NA,61 SENJA ROAD,677737,Singapore,1.38794,103.75998
EDUCATION (SECONDARY),WESTWOOD SECONDARY SCHOOL,SECONDARY,NA,11 JURONG WEST STREET 25,648350,Singapore,1.35378,103.7018
EDUCATION (SECONDARY),WHITLEY SECONDARY SCHOOL,SECONDARY,NA,30 BISHAN STREET 24,579747,Singapore,1.35554,103.84299
EDUCATION (SECONDARY),WOODGROVE SECONDARY SCHOOL,SECONDARY,NA,3 WOODLANDS AVENUE 6,738990,Singapore,1.42901,103.79744
EDUCATION (SECONDARY),WOODLANDS RING SECONDARY SCHOOL,SECONDARY,NA,10 WOODLANDS RING ROAD,738239,Singapore,1.43615,103.80067
EDUCATION (SECONDARY),WOODLANDS SECONDARY SCHOOL,SECONDARY,NA,11 MARSILING ROAD,739111,Singapore,1.43998,103.77436
EDUCATION (SECONDARY),XINMIN SECONDARY SCHOOL,SECONDARY,NA,11 HOUGANG AVENUE 8,538789,Singapore,1.37208,103.88287
EDUCATION (SECONDARY),YIO CHU KANG SECONDARY SCHOOL,SECONDARY,NA,3063 ANG MO KIO AVENUE 5,569868,Singapore,1.37813,103.84177
EDUCATION (SECONDARY),YISHUN SECONDARY SCHOOL,SECONDARY,NA,4 YISHUN STREET 71,768516,Singapore,1.42813,103.82883
EDUCATION (SECONDARY),YISHUN TOWN SECONDARY SCHOOL,SECONDARY,NA,6 YISHUN STREET 21,768610,Singapore,1.43274,103.8381
EDUCATION (SECONDARY),YUAN CHING SECONDARY SCHOOL,SECONDARY,NA,103 YUAN CHING ROAD,618654,Singapore,1.34204,103.72041
EDUCATION (SECONDARY),YUHUA SECONDARY SCHOOL,SECONDARY,NA,35 JURONG WEST STREET 41,649406,Singapore,1.34726,103.7224
EDUCATION (SECONDARY),YUSOF ISHAK SECONDARY SCHOOL,SECONDARY,NA,11 BUKIT BATOK STREET 25,658712,Singapore,1.34242,103.76031
EDUCATION (SECONDARY),YUYING SECONDARY SCHOOL,SECONDARY,NA,47 HOUGANG AVENUE 1,538884,Singapore,1.35675,103.89009
EDUCATION (SECONDARY),ZHENGHUA SECONDARY SCHOOL,SECONDARY,NA,91 SENJA ROAD,677741,Singapore,1.38875,103.76516
EDUCATION (SECONDARY),ZHONGHUA SECONDARY SCHOOL,SECONDARY,NA,13 SERANGOON AVENUE 3,556123,Singapore,1.3494,103.86925
