"category","name","label","label2","address","postal_code","country","latitude","longitude"
"TRANSPORTATION","BOON KENG MRT STATION","PURPLE","NE9",31157.0712,33517.6089,"Singapore",1.319395706,103.861679
"TRANSPORTATION","BOON LAY MRT STATION","GREEN","EW27",13837.9827,35641.9191,"Singapore",1.338604054,103.7060994
"TRANSPORTATION","BOTANIC GARDENS MRT STATION","YELLOW","CC19",25959.4046,33817.7525,"Singapore",1.322110193,103.8149876
"TRANSPORTATION","BOTANIC GARDENS MRT STATION","BLUE","DT9",26087.2663,33852.4484,"Singapore",1.322423979,103.8161362
"TRANSPORTATION","BRADDELL MRT STATION","RED","NS18",29500.0972,35848.0687,"Singapore",1.340471684,103.8467942
"TRANSPORTATION","BRAS BASAH MRT STATION","YELLOW","CC2",29930.7674,31025.9016,"Singapore",1.296861687,103.8506629
"TRANSPORTATION","BUANGKOK MRT STATION","PURPLE","NE15",34655.3132,40537.2069,"Singapore",1.382877858,103.8931042
"TRANSPORTATION","BUGIS MRT STATION","BLUE","DT14",30620.8769,31323.2495,"Singapore",1.299550746,103.8568623
"TRANSPORTATION","BUGIS MRT STATION","GREEN","EW12",30491.5648,31424.3503,"Singapore",1.300465076,103.8557007
"TRANSPORTATION","BUKIT BATOK MRT STATION","RED","NS2",18679.3541,36795.0141,"Singapore",1.349034109,103.74959
"TRANSPORTATION","BUKIT BROWN MRT STATION","YELLOW","CC18",27707.4166,35102.4802,"Singapore",1.333728882,103.8306903
"TRANSPORTATION","BUKIT GOMBAK MRT STATION","RED","NS3",18938.3305,37870.6512,"Singapore",1.358761857,103.7519164
"TRANSPORTATION","BUKIT PANJANG LRT STATION","OTHERS","BP6",20175.9353,39987.9068,"Singapore",1.377909898,103.763034
"TRANSPORTATION","BUKIT PANJANG MRT STATION","BLUE","DT1",20011.3981,40108.6838,"Singapore",1.379002117,103.7615559
"TRANSPORTATION","BUONA VISTA MRT STATION","YELLOW","CC22",23251.7611,32090.7692,"Singapore",1.306491669,103.7906645
"TRANSPORTATION","BUONA VISTA MRT STATION","GREEN","EW21",23200.36,32167.2655,"Singapore",1.307183467,103.7902028
"TRANSPORTATION","CALDECOTT MRT STATION","YELLOW","CC17",28691.2451,35538.768,"Singapore",1.337674508,103.8395281
